"id","doi","title","references","canadian_universities"
"https://openalex.org/W3099878876","https://doi.org/10.1038/s41586-020-2649-2","Array programming with NumPy","https://openalex.org/W1540903397%https://openalex.org/W1604304133%https://openalex.org/W1969761972%https://openalex.org/W1971102487%https://openalex.org/W1983157164%https://openalex.org/W1987727095%https://openalex.org/W1988054515%https://openalex.org/W2005011886%https://openalex.org/W2011301426%https://openalex.org/W2013892605%https://openalex.org/W2015159529%https://openalex.org/W2020580827%https://openalex.org/W2035251626%https://openalex.org/W2035776949%https://openalex.org/W2040974372%https://openalex.org/W2061939373%https://openalex.org/W2064872546%https://openalex.org/W2075075402%https://openalex.org/W2083551778%https://openalex.org/W2092898148%https://openalex.org/W2095595785%https://openalex.org/W2101234009%https://openalex.org/W2104266030%https://openalex.org/W2110114082%https://openalex.org/W2114850508%https://openalex.org/W2117106078%https://openalex.org/W2120575449%https://openalex.org/W2132022337%https://openalex.org/W2135625048%https://openalex.org/W2139102480%https://openalex.org/W2146099733%https://openalex.org/W2146292423%https://openalex.org/W2148906281%https://openalex.org/W2153185479%https://openalex.org/W2181476956%https://openalex.org/W2182407211%https://openalex.org/W2186615578%https://openalex.org/W2245493112%https://openalex.org/W2252795400%https://openalex.org/W2271840356%https://openalex.org/W2342249984%https://openalex.org/W2400200941%https://openalex.org/W2472803348%https://openalex.org/W2531370029%https://openalex.org/W2604239613%https://openalex.org/W2612135142%https://openalex.org/W2803763401%https://openalex.org/W2808646869%https://openalex.org/W2854331460%https://openalex.org/W2888532099%https://openalex.org/W2912827267%https://openalex.org/W2953384591%https://openalex.org/W2970971581%https://openalex.org/W2981664036%https://openalex.org/W3003257820%https://openalex.org/W3085149578%https://openalex.org/W3091282476%https://openalex.org/W3099977553%https://openalex.org/W3103145119%https://openalex.org/W3105003569%https://openalex.org/W3105353888%https://openalex.org/W3143935597%https://openalex.org/W4229880569%https://openalex.org/W4241006348%https://openalex.org/W4241108256%https://openalex.org/W4252345548%https://openalex.org/W4295312788%https://openalex.org/W4401946701%https://openalex.org/W4401946703","University of British Columbia%University of Toronto"
"https://openalex.org/W3103145119","https://doi.org/10.1038/s41592-019-0686-2","SciPy 1.0: fundamental algorithms for scientific computing in Python","https://openalex.org/W10589072%https://openalex.org/W1451881698%https://openalex.org/W1479875173%https://openalex.org/W147998453%https://openalex.org/W1499852305%https://openalex.org/W150175414%https://openalex.org/W1506690472%https://openalex.org/W1521571223%https://openalex.org/W1579664581%https://openalex.org/W1595159159%https://openalex.org/W1596877211%https://openalex.org/W1650035168%https://openalex.org/W1662487404%https://openalex.org/W171063220%https://openalex.org/W173148493%https://openalex.org/W1736770670%https://openalex.org/W1749804791%https://openalex.org/W1768849904%https://openalex.org/W1775163074%https://openalex.org/W1970009422%https://openalex.org/W1971102487%https://openalex.org/W1987822482%https://openalex.org/W1988054515%https://openalex.org/W1993335798%https://openalex.org/W2000359198%https://openalex.org/W2000389939%https://openalex.org/W2001082470%https://openalex.org/W2005011886%https://openalex.org/W2005126631%https://openalex.org/W2005411772%https://openalex.org/W2006650073%https://openalex.org/W2011301426%https://openalex.org/W2015159529%https://openalex.org/W2015817257%https://openalex.org/W2016803695%https://openalex.org/W2028837575%https://openalex.org/W2035776949%https://openalex.org/W2036908939%https://openalex.org/W2040974372%https://openalex.org/W2044105167%https://openalex.org/W2044690676%https://openalex.org/W2047167129%https://openalex.org/W2061615592%https://openalex.org/W2061939373%https://openalex.org/W2063558363%https://openalex.org/W2063690908%https://openalex.org/W2064190824%https://openalex.org/W2065000345%https://openalex.org/W2065219489%https://openalex.org/W2071446783%https://openalex.org/W2075184363%https://openalex.org/W2079777091%https://openalex.org/W2091043613%https://openalex.org/W2096045964%https://openalex.org/W2096471740%https://openalex.org/W2101234009%https://openalex.org/W2104266030%https://openalex.org/W2110114082%https://openalex.org/W2114013702%https://openalex.org/W2127391977%https://openalex.org/W2132022337%https://openalex.org/W2139126750%https://openalex.org/W2140798163%https://openalex.org/W2146292423%https://openalex.org/W2152275551%https://openalex.org/W2153504150%https://openalex.org/W2154283735%https://openalex.org/W2162870748%https://openalex.org/W2171074980%https://openalex.org/W2171535949%https://openalex.org/W2181476956%https://openalex.org/W2181523240%https://openalex.org/W2182407211%https://openalex.org/W2187467903%https://openalex.org/W2217402295%https://openalex.org/W2245493112%https://openalex.org/W2252795400%https://openalex.org/W2273772273%https://openalex.org/W2417863416%https://openalex.org/W2472803348%https://openalex.org/W2576057118%https://openalex.org/W2605471592%https://openalex.org/W2612135142%https://openalex.org/W2758392106%https://openalex.org/W2765081049%https://openalex.org/W2793946573%https://openalex.org/W2884670864%https://openalex.org/W2886697344%https://openalex.org/W2888532099%https://openalex.org/W2939038312%https://openalex.org/W2952367943%https://openalex.org/W2971491423%https://openalex.org/W3005347330%https://openalex.org/W3102014803%https://openalex.org/W3102230680%https://openalex.org/W3102765935%https://openalex.org/W3105546891%https://openalex.org/W3106436086%https://openalex.org/W3174107850%https://openalex.org/W3208657605%https://openalex.org/W344808587%https://openalex.org/W4211101666%https://openalex.org/W4240429068%https://openalex.org/W4251076299%https://openalex.org/W4253717004%https://openalex.org/W4285421256%https://openalex.org/W4285719527%https://openalex.org/W4301014524%https://openalex.org/W4372046852%https://openalex.org/W4386373863%https://openalex.org/W4388322023%https://openalex.org/W4401946701%https://openalex.org/W4401946703","Google (Canada)"
"https://openalex.org/W2135625048","https://doi.org/10.1051/0004-6361/201322068","Astropy: A community Python package for astronomy","https://openalex.org/W1536932627%https://openalex.org/W1611086051%https://openalex.org/W1624694884%https://openalex.org/W1652919960%https://openalex.org/W2007593192%https://openalex.org/W2051633863%https://openalex.org/W2057645607%https://openalex.org/W2058358751%https://openalex.org/W2104266030%https://openalex.org/W2105212639%https://openalex.org/W2117797710%https://openalex.org/W2119442535%https://openalex.org/W2139937287%https://openalex.org/W2146292423%https://openalex.org/W2147875900%https://openalex.org/W2149716416%https://openalex.org/W2156099691%https://openalex.org/W2160253850%https://openalex.org/W2162351375%https://openalex.org/W2165084703%https://openalex.org/W2523825275%https://openalex.org/W2994678806%https://openalex.org/W2998095046%https://openalex.org/W3010513959%https://openalex.org/W3028263888%https://openalex.org/W3099489991%https://openalex.org/W3099583700%https://openalex.org/W3105368576%https://openalex.org/W3128285573%https://openalex.org/W562286511","University of Toronto"
"https://openalex.org/W1858542512","https://doi.org/10.1016/j.physletb.2012.08.020","Observation of a new particle in the search for the Standard Model Higgs boson with the ATLAS detector at the LHC","https://openalex.org/W1480406037%https://openalex.org/W1501840479%https://openalex.org/W1505073703%https://openalex.org/W1571982972%https://openalex.org/W1573901334%https://openalex.org/W1578925023%https://openalex.org/W1587910373%https://openalex.org/W1597259446%https://openalex.org/W1604997468%https://openalex.org/W1674464972%https://openalex.org/W1776473873%https://openalex.org/W1778338480%https://openalex.org/W1781521669%https://openalex.org/W1795554198%https://openalex.org/W1798049603%https://openalex.org/W1835527553%https://openalex.org/W1849110196%https://openalex.org/W1852604856%https://openalex.org/W1884834208%https://openalex.org/W1891861785%https://openalex.org/W1901637085%https://openalex.org/W1918990234%https://openalex.org/W1931066666%https://openalex.org/W1964327662%https://openalex.org/W1972373200%https://openalex.org/W1978256560%https://openalex.org/W1978871330%https://openalex.org/W1979469340%https://openalex.org/W1982229081%https://openalex.org/W1987751853%https://openalex.org/W1989148365%https://openalex.org/W1989559835%https://openalex.org/W1991325383%https://openalex.org/W1991613936%https://openalex.org/W1992077732%https://openalex.org/W1995881051%https://openalex.org/W1996413343%https://openalex.org/W1998768335%https://openalex.org/W1998793243%https://openalex.org/W2009019958%https://openalex.org/W2015194532%https://openalex.org/W2016801295%https://openalex.org/W2019037825%https://openalex.org/W2019149276%https://openalex.org/W2020410627%https://openalex.org/W2036109743%https://openalex.org/W2037246595%https://openalex.org/W2040386272%https://openalex.org/W2041174468%https://openalex.org/W2041688602%https://openalex.org/W2042087867%https://openalex.org/W2045120204%https://openalex.org/W2047482978%https://openalex.org/W2048007089%https://openalex.org/W2051460571%https://openalex.org/W2057337685%https://openalex.org/W2058525002%https://openalex.org/W2064976905%https://openalex.org/W2069044372%https://openalex.org/W2070151728%https://openalex.org/W2071106135%https://openalex.org/W2071515530%https://openalex.org/W2084150221%https://openalex.org/W2086157270%https://openalex.org/W2088232960%https://openalex.org/W2088317571%https://openalex.org/W2090940374%https://openalex.org/W2093461383%https://openalex.org/W2095031697%https://openalex.org/W2095912122%https://openalex.org/W2098165492%https://openalex.org/W2099819985%https://openalex.org/W2100507804%https://openalex.org/W2107568049%https://openalex.org/W2109808846%https://openalex.org/W2110389632%https://openalex.org/W2111808222%https://openalex.org/W2117947047%https://openalex.org/W2118905167%https://openalex.org/W2124487815%https://openalex.org/W2125707848%https://openalex.org/W2126934655%https://openalex.org/W2128158076%https://openalex.org/W2128265410%https://openalex.org/W2129078609%https://openalex.org/W2132421336%https://openalex.org/W2133761278%https://openalex.org/W2136044884%https://openalex.org/W2137192109%https://openalex.org/W2140279641%https://openalex.org/W2141211543%https://openalex.org/W2141338452%https://openalex.org/W2143484136%https://openalex.org/W2145009945%https://openalex.org/W2145709380%https://openalex.org/W2147427802%https://openalex.org/W2147464780%https://openalex.org/W2148971745%https://openalex.org/W2149145907%https://openalex.org/W2151165908%https://openalex.org/W2153795514%https://openalex.org/W2154102422%https://openalex.org/W2154365559%https://openalex.org/W2154430910%https://openalex.org/W2155591485%https://openalex.org/W2156749478%https://openalex.org/W2157014333%https://openalex.org/W2160931843%https://openalex.org/W2161636255%https://openalex.org/W2163097950%https://openalex.org/W2165037242%https://openalex.org/W2169572362%https://openalex.org/W2169707159%https://openalex.org/W2173403199%https://openalex.org/W2196386532%https://openalex.org/W2208580899%https://openalex.org/W2215183594%https://openalex.org/W2223433365%https://openalex.org/W2224432624%https://openalex.org/W2232454336%https://openalex.org/W2258584306%https://openalex.org/W2263240235%https://openalex.org/W2276062436%https://openalex.org/W2292630726%https://openalex.org/W2316079067%https://openalex.org/W2319975303%https://openalex.org/W2326226149%https://openalex.org/W2328209016%https://openalex.org/W2594225190%https://openalex.org/W2595702021%https://openalex.org/W2595862429%https://openalex.org/W2616723341%https://openalex.org/W2728498277%https://openalex.org/W2769860045%https://openalex.org/W2949885121%https://openalex.org/W2952472589%https://openalex.org/W2962757871%https://openalex.org/W3022335650%https://openalex.org/W3087991924%https://openalex.org/W3098479829%https://openalex.org/W3098482826%https://openalex.org/W3098623224%https://openalex.org/W3099530968%https://openalex.org/W3100264312%https://openalex.org/W3100618065%https://openalex.org/W3100640556%https://openalex.org/W3102863431%https://openalex.org/W3103374326%https://openalex.org/W3104585359%https://openalex.org/W3105206745%https://openalex.org/W3105714515%https://openalex.org/W3106062844%https://openalex.org/W3106201210%https://openalex.org/W3106273083%https://openalex.org/W3121350451%https://openalex.org/W3121614399%https://openalex.org/W3121642222%https://openalex.org/W3121971126%https://openalex.org/W3122152336%https://openalex.org/W3122543598%https://openalex.org/W4210380242%https://openalex.org/W4211046286%https://openalex.org/W4232091795%https://openalex.org/W4246078716%https://openalex.org/W4285719527%https://openalex.org/W93830287","University of Toronto%University of Victoria%Université de Montréal"
"https://openalex.org/W4288079944","https://doi.org/10.1051/0004-6361/201833910","<i>Planck</i>2018 results","https://openalex.org/W1481932901%https://openalex.org/W1570875635%https://openalex.org/W1577240860%https://openalex.org/W1578919054%https://openalex.org/W1591172259%https://openalex.org/W1599170713%https://openalex.org/W1610250158%https://openalex.org/W1629097694%https://openalex.org/W1673838140%https://openalex.org/W1819346083%https://openalex.org/W1838793805%https://openalex.org/W1853767801%https://openalex.org/W1860381929%https://openalex.org/W1872375445%https://openalex.org/W1875224311%https://openalex.org/W1909359706%https://openalex.org/W1938366638%https://openalex.org/W1944901286%https://openalex.org/W1946283183%https://openalex.org/W1947481790%https://openalex.org/W1963276504%https://openalex.org/W1964777539%https://openalex.org/W1969144579%https://openalex.org/W1970571200%https://openalex.org/W1970680072%https://openalex.org/W1972122010%https://openalex.org/W1973018404%https://openalex.org/W1976841948%https://openalex.org/W1980482413%https://openalex.org/W1981374430%https://openalex.org/W1981597696%https://openalex.org/W1982649138%https://openalex.org/W1983373006%https://openalex.org/W1983954444%https://openalex.org/W1988038040%https://openalex.org/W1994900330%https://openalex.org/W1995568970%https://openalex.org/W1995962607%https://openalex.org/W1996672508%https://openalex.org/W1997489115%https://openalex.org/W1998271445%https://openalex.org/W2001369144%https://openalex.org/W2001790053%https://openalex.org/W2001861753%https://openalex.org/W2002006781%https://openalex.org/W2004738677%https://openalex.org/W2004810267%https://openalex.org/W2005947070%https://openalex.org/W2006195058%https://openalex.org/W2013038259%https://openalex.org/W2014768619%https://openalex.org/W2015801116%https://openalex.org/W2016424660%https://openalex.org/W2016537404%https://openalex.org/W2016888141%https://openalex.org/W2018528559%https://openalex.org/W2021084482%https://openalex.org/W2021296731%https://openalex.org/W2027190243%https://openalex.org/W2028142108%https://openalex.org/W2028903204%https://openalex.org/W2031604642%https://openalex.org/W2040017736%https://openalex.org/W2042707894%https://openalex.org/W2043420039%https://openalex.org/W2044352461%https://openalex.org/W2045210744%https://openalex.org/W2050602733%https://openalex.org/W2056278505%https://openalex.org/W2057601581%https://openalex.org/W2062191374%https://openalex.org/W2062296686%https://openalex.org/W2063133723%https://openalex.org/W2063829172%https://openalex.org/W2065270933%https://openalex.org/W2067649418%https://openalex.org/W2069897381%https://openalex.org/W2070102783%https://openalex.org/W2071587586%https://openalex.org/W2072149896%https://openalex.org/W2073163146%https://openalex.org/W2073435024%https://openalex.org/W2073832139%https://openalex.org/W2074856085%https://openalex.org/W2075884494%https://openalex.org/W2076533122%https://openalex.org/W2076770035%https://openalex.org/W2077353758%https://openalex.org/W2078533319%https://openalex.org/W2080189336%https://openalex.org/W2082485482%https://openalex.org/W2084669109%https://openalex.org/W2084794782%https://openalex.org/W2090127881%https://openalex.org/W2092587479%https://openalex.org/W2092617677%https://openalex.org/W2093077071%https://openalex.org/W2093519520%https://openalex.org/W2094810059%https://openalex.org/W2097267706%https://openalex.org/W2101489711%https://openalex.org/W2102336972%https://openalex.org/W2102579857%https://openalex.org/W2102587329%https://openalex.org/W2106295420%https://openalex.org/W2108231409%https://openalex.org/W2109709652%https://openalex.org/W2111420418%https://openalex.org/W2115324751%https://openalex.org/W2115991454%https://openalex.org/W2116889572%https://openalex.org/W2117078172%https://openalex.org/W2117142729%https://openalex.org/W2117363750%https://openalex.org/W2119153076%https://openalex.org/W2119487926%https://openalex.org/W2120179345%https://openalex.org/W2120455760%https://openalex.org/W2121951791%https://openalex.org/W2122083363%https://openalex.org/W2122469395%https://openalex.org/W2124834154%https://openalex.org/W2126604425%https://openalex.org/W2128343204%https://openalex.org/W2130038292%https://openalex.org/W2130725257%https://openalex.org/W2131919044%https://openalex.org/W2132424157%https://openalex.org/W2132669853%https://openalex.org/W2137426733%https://openalex.org/W2138721573%https://openalex.org/W2138874905%https://openalex.org/W2141052513%https://openalex.org/W2141449818%https://openalex.org/W2143513913%https://openalex.org/W2144608095%https://openalex.org/W2145122729%https://openalex.org/W2146810479%https://openalex.org/W2149039653%https://openalex.org/W2149652732%https://openalex.org/W2151911851%https://openalex.org/W2152249816%https://openalex.org/W2152404335%https://openalex.org/W2153208487%https://openalex.org/W2153372160%https://openalex.org/W2156305595%https://openalex.org/W2156986787%https://openalex.org/W2157494422%https://openalex.org/W2160130014%https://openalex.org/W2161316786%https://openalex.org/W2162447676%https://openalex.org/W2163274079%https://openalex.org/W2164721450%https://openalex.org/W2168295039%https://openalex.org/W2170470847%https://openalex.org/W2170857649%https://openalex.org/W2170967203%https://openalex.org/W2172544830%https://openalex.org/W2178152867%https://openalex.org/W2186186527%https://openalex.org/W2186910448%https://openalex.org/W2191668141%https://openalex.org/W2214917193%https://openalex.org/W2253469189%https://openalex.org/W2256736110%https://openalex.org/W2262580840%https://openalex.org/W2287330447%https://openalex.org/W2307793227%https://openalex.org/W2308024972%https://openalex.org/W2308996868%https://openalex.org/W2339590713%https://openalex.org/W2415362088%https://openalex.org/W2442489531%https://openalex.org/W2461007441%https://openalex.org/W2461074338%https://openalex.org/W2464001455%https://openalex.org/W2471843421%https://openalex.org/W2472118749%https://openalex.org/W2472646904%https://openalex.org/W2485566857%https://openalex.org/W2492495774%https://openalex.org/W2495715254%https://openalex.org/W2501864044%https://openalex.org/W2509997412%https://openalex.org/W2513411918%https://openalex.org/W2522059569%https://openalex.org/W2526543313%https://openalex.org/W2527887517%https://openalex.org/W2531175724%https://openalex.org/W2531338089%https://openalex.org/W2531363997%https://openalex.org/W2542896129%https://openalex.org/W2548680460%https://openalex.org/W2555087686%https://openalex.org/W2567128823%https://openalex.org/W2575666842%https://openalex.org/W2580395972%https://openalex.org/W2592514611%https://openalex.org/W2594432756%https://openalex.org/W2596851222%https://openalex.org/W2597736258%https://openalex.org/W2598729828%https://openalex.org/W2605941693%https://openalex.org/W2606238203%https://openalex.org/W2606381566%https://openalex.org/W2607176177%https://openalex.org/W2608244452%https://openalex.org/W2609922885%https://openalex.org/W2614878456%https://openalex.org/W2616097275%https://openalex.org/W2622038746%https://openalex.org/W2622552603%https://openalex.org/W2624776850%https://openalex.org/W2637453694%https://openalex.org/W2638010035%https://openalex.org/W2726786188%https://openalex.org/W2728248982%https://openalex.org/W2728586956%https://openalex.org/W2728630998%https://openalex.org/W2737954132%https://openalex.org/W2742996001%https://openalex.org/W2743081451%https://openalex.org/W2743116858%https://openalex.org/W2743247785%https://openalex.org/W2744012041%https://openalex.org/W2751285436%https://openalex.org/W2761496943%https://openalex.org/W2763117186%https://openalex.org/W2765081049%https://openalex.org/W2765543162%https://openalex.org/W2765730705%https://openalex.org/W2766179546%https://openalex.org/W2766227262%https://openalex.org/W2766528830%https://openalex.org/W2766792342%https://openalex.org/W2768318238%https://openalex.org/W2768351965%https://openalex.org/W2768510880%https://openalex.org/W2769605688%https://openalex.org/W2774444386%https://openalex.org/W2775113030%https://openalex.org/W2776469688%https://openalex.org/W2777151911%https://openalex.org/W2777829297%https://openalex.org/W2777913141%https://openalex.org/W2778190769%https://openalex.org/W2782530178%https://openalex.org/W2783171952%https://openalex.org/W2783721090%https://openalex.org/W2784617749%https://openalex.org/W2786256618%https://openalex.org/W2786798888%https://openalex.org/W2786958638%https://openalex.org/W2788581379%https://openalex.org/W2790775510%https://openalex.org/W2791314644%https://openalex.org/W2793446516%https://openalex.org/W2793765145%https://openalex.org/W2793786259%https://openalex.org/W2794959049%https://openalex.org/W2795038347%https://openalex.org/W2795195616%https://openalex.org/W2798378541%https://openalex.org/W2798402143%https://openalex.org/W2799124823%https://openalex.org/W2802791912%https://openalex.org/W2805257442%https://openalex.org/W2806990121%https://openalex.org/W2807774892%https://openalex.org/W2808074521%https://openalex.org/W2875216187%https://openalex.org/W2884074461%https://openalex.org/W2890453481%https://openalex.org/W2896064046%https://openalex.org/W2896555815%https://openalex.org/W2898493623%https://openalex.org/W2900418540%https://openalex.org/W2904800511%https://openalex.org/W2914880782%https://openalex.org/W2921829748%https://openalex.org/W2940098966%https://openalex.org/W2947808346%https://openalex.org/W2950014879%https://openalex.org/W2950688433%https://openalex.org/W2951682787%https://openalex.org/W2952191953%https://openalex.org/W2952607039%https://openalex.org/W2959471610%https://openalex.org/W2962843235%https://openalex.org/W2963002078%https://openalex.org/W2963475251%https://openalex.org/W2963583685%https://openalex.org/W2963843710%https://openalex.org/W2963985089%https://openalex.org/W2965011550%https://openalex.org/W2978811339%https://openalex.org/W2998628945%https://openalex.org/W3004436445%https://openalex.org/W3005816386%https://openalex.org/W3006629664%https://openalex.org/W3010285608%https://openalex.org/W3012641646%https://openalex.org/W3037508136%https://openalex.org/W3085816351%https://openalex.org/W3086100040%https://openalex.org/W3086225689%https://openalex.org/W3086747909%https://openalex.org/W3091906174%https://openalex.org/W3097988944%https://openalex.org/W3098300301%https://openalex.org/W3098414472%https://openalex.org/W3098462323%https://openalex.org/W3098814810%https://openalex.org/W3098899650%https://openalex.org/W3098958551%https://openalex.org/W3098996895%https://openalex.org/W3099091081%https://openalex.org/W3099215950%https://openalex.org/W3099234116%https://openalex.org/W3099245971%https://openalex.org/W3099266422%https://openalex.org/W3099367217%https://openalex.org/W3099423326%https://openalex.org/W3099460377%https://openalex.org/W3099509509%https://openalex.org/W3099529940%https://openalex.org/W3099582894%https://openalex.org/W3099683983%https://openalex.org/W3099718612%https://openalex.org/W3099997436%https://openalex.org/W3100166397%https://openalex.org/W3100224734%https://openalex.org/W3100390687%https://openalex.org/W3100446834%https://openalex.org/W3100464927%https://openalex.org/W3100518572%https://openalex.org/W3100528846%https://openalex.org/W3100626482%https://openalex.org/W3100701868%https://openalex.org/W3100951766%https://openalex.org/W3100957720%https://openalex.org/W3101030129%https://openalex.org/W3101057405%https://openalex.org/W3101087793%https://openalex.org/W3101128472%https://openalex.org/W3101164447%https://openalex.org/W3101213656%https://openalex.org/W3101288324%https://openalex.org/W3101510691%https://openalex.org/W3101552241%https://openalex.org/W3101694718%https://openalex.org/W3101877916%https://openalex.org/W3101977348%https://openalex.org/W3102047732%https://openalex.org/W3102115021%https://openalex.org/W3102161539%https://openalex.org/W3102294366%https://openalex.org/W3102339754%https://openalex.org/W3102349464%https://openalex.org/W3102460510%https://openalex.org/W3102519476%https://openalex.org/W3102644439%https://openalex.org/W3102677143%https://openalex.org/W3102755272%https://openalex.org/W3102895318%https://openalex.org/W3102957361%https://openalex.org/W3103035009%https://openalex.org/W3103094640%https://openalex.org/W3103183476%https://openalex.org/W3103282112%https://openalex.org/W3103443277%https://openalex.org/W3103450912%https://openalex.org/W3103476562%https://openalex.org/W3103494697%https://openalex.org/W3103559009%https://openalex.org/W3103692730%https://openalex.org/W3103715120%https://openalex.org/W3103787599%https://openalex.org/W3103918219%https://openalex.org/W3104023351%https://openalex.org/W3104032432%https://openalex.org/W3104127714%https://openalex.org/W3104150446%https://openalex.org/W3104206087%https://openalex.org/W3104335761%https://openalex.org/W3104374836%https://openalex.org/W3104388551%https://openalex.org/W3104405069%https://openalex.org/W3104419041%https://openalex.org/W3104520445%https://openalex.org/W3104581621%https://openalex.org/W3104651791%https://openalex.org/W3104835187%https://openalex.org/W3104850920%https://openalex.org/W3104851408%https://openalex.org/W3104930045%https://openalex.org/W3104946208%https://openalex.org/W3104981608%https://openalex.org/W3104991045%https://openalex.org/W3105063603%https://openalex.org/W3105172395%https://openalex.org/W3105216325%https://openalex.org/W3105220189%https://openalex.org/W3105350474%https://openalex.org/W3105451183%https://openalex.org/W3105609887%https://openalex.org/W3105651359%https://openalex.org/W3105677255%https://openalex.org/W3105816966%https://openalex.org/W3105848764%https://openalex.org/W3105879027%https://openalex.org/W3105933244%https://openalex.org/W3106043110%https://openalex.org/W3106113587%https://openalex.org/W3106154993%https://openalex.org/W3106159308%https://openalex.org/W3106203740%https://openalex.org/W3106242417%https://openalex.org/W3106264939%https://openalex.org/W3106275416%https://openalex.org/W3106445036%https://openalex.org/W3106483731%https://openalex.org/W3106512726%https://openalex.org/W3106515749%https://openalex.org/W3121543648%https://openalex.org/W3121707578%https://openalex.org/W3121748407%https://openalex.org/W3123027525%https://openalex.org/W3123211758%https://openalex.org/W3123416082%https://openalex.org/W3123891438%https://openalex.org/W3124952097%https://openalex.org/W3125027729%https://openalex.org/W3125529092%https://openalex.org/W3125719725%https://openalex.org/W3125762999%https://openalex.org/W3126454976%https://openalex.org/W3137689176%https://openalex.org/W3157608963%https://openalex.org/W3216701828%https://openalex.org/W4211141710%https://openalex.org/W4213366926%https://openalex.org/W4229835240%https://openalex.org/W4229861195%https://openalex.org/W4233503772%https://openalex.org/W4236173992%https://openalex.org/W4288079944%https://openalex.org/W4288378272%https://openalex.org/W4289547968%https://openalex.org/W4289916580%https://openalex.org/W4291746798%https://openalex.org/W4292230281%https://openalex.org/W4292407340%https://openalex.org/W4292875581%https://openalex.org/W4292993631%https://openalex.org/W4294570292%https://openalex.org/W4295097865%https://openalex.org/W4296816715%https://openalex.org/W4297402762%https://openalex.org/W4297676541%https://openalex.org/W4297750409%https://openalex.org/W4300783507%https://openalex.org/W4327903383","Simon Fraser University%University of British Columbia%University of Toronto"
